AmxCoMovPosTemplates022_B27,1,0,0
AmxCoMovPosBasesFunBloq005_B27,1,0,0
AmxCoMovPosOptFunBloq006_B27,1,0,0
AmxCoMovPosOptDesc010_B27,1,0,0
